ward_id,district_id,province_id,name,type,legacy_alias
osm_ward_19369603,,24,Sơn Tây Thượng,xã,
osm_ward_19369604,,24,Sơn Tây Hạ,xã,
osm_ward_19369605,,24,Sơn Tây,xã,
osm_ward_19369606,,24,Sơn Mai,xã,
osm_ward_19369607,,24,Sơn Linh,xã,
osm_ward_19369608,,24,Sơn Kỳ,xã,
osm_ward_19369609,,24,Sơn Hạ,xã,
osm_ward_19369610,,24,Sơn Hà,xã,
osm_ward_19369611,,24,Sa Thầy,xã,
osm_ward_19369612,,24,Sa Loong,xã,
osm_ward_19369613,,24,Sa Huỳnh,phường,
osm_ward_19369614,,24,Sa Bình,xã,
osm_ward_19369615,,24,Phước Giang,xã,
osm_ward_19369616,,24,Nguyễn Nghiêm,xã,
osm_ward_19369617,,24,Ngọk Tụ,xã,
osm_ward_19369618,,24,Ngọk Réo,xã,
osm_ward_19369619,,24,Ngọk Bay,xã,
osm_ward_19369620,,24,Ngọc Linh,xã,
osm_ward_19369621,,24,Nghĩa Lộ,phường,
osm_ward_19369622,,24,Nghĩa Hành,xã,
osm_ward_19369623,,24,Nghĩa Giang,xã,
osm_ward_19369624,,24,Mô Rai,xã,
osm_ward_19369625,,24,Mộ Đức,xã,
osm_ward_19369626,,24,Mỏ Cày,xã,
osm_ward_19369627,,24,Minh Long,xã,
osm_ward_19369628,,24,Măng Ri,xã,
osm_ward_19369629,,24,Măng Đen,xã,
osm_ward_19369630,,24,Măng Bút,xã,
osm_ward_19369631,,24,Long Phụng,xã,
osm_ward_19369632,,24,Lân Phong,xã,
osm_ward_19369633,,24,Kon Tum,phường,
osm_ward_19369634,,24,Kon Plông,xã,
osm_ward_19369635,,24,Kon Đào,xã,
osm_ward_19369636,,24,Kon Braih,xã,
osm_ward_19369637,,24,Khánh Cường,xã,
osm_ward_19369638,,24,Ia Tơi,xã,
osm_ward_19369639,,24,Ia Đal,xã,
osm_ward_19369640,,24,Ia Chim,xã,
osm_ward_19369641,,24,Đức Phổ,phường,
osm_ward_19369642,,24,Dục Nông,xã,
osm_ward_19369643,,24,Đông Trà Bồng,xã,
osm_ward_19369644,,24,Đông Sơn,xã,
osm_ward_19369645,,24,Đình Cương,xã,
osm_ward_19369646,,24,Đặng Thùy Trâm,xã,
osm_ward_19369647,,24,Đăk Ui,xã,
osm_ward_19369648,,24,Đăk Tờ Kan,xã,
osm_ward_19369649,,24,Đăk Tô,xã,
osm_ward_19369650,,24,Đăk Sao,xã,
osm_ward_19369651,,24,Đăk Rve,xã,
osm_ward_19369652,,24,Đăk Rơ Wa,xã,
osm_ward_19369653,,24,Đăk Pxi,xã,
osm_ward_19369654,,24,Đăk Plô,xã,
osm_ward_19369655,,24,Đăk Pék,xã,
osm_ward_19369656,,24,Đăk Môn,xã,
osm_ward_19369657,,24,Đăk Mar,xã,
osm_ward_19369658,,24,Đăk Long,xã,
osm_ward_19369659,,24,Đăk Kôi,xã,
osm_ward_19369660,,24,Đăk Hà,xã,
osm_ward_19369661,,24,Đăk Cấm,phường,
osm_ward_19369662,,24,Đăk Bla,phường,
osm_ward_19369663,,24,Cẩm Thành,phường,
osm_ward_19369664,,24,Cà Đam,xã,
osm_ward_19369665,,24,Bờ Y,xã,
osm_ward_19369666,,24,Bình Sơn,xã,
osm_ward_19369667,,24,Bình Minh,xã,
osm_ward_19369668,,24,Bình Chương,xã,
osm_ward_19369669,,24,Ba Xa,xã,
osm_ward_19369670,,24,Ba Vinh,xã,
osm_ward_19369671,,24,Ba Vì,xã,
osm_ward_19369672,,24,Ba Tơ,xã,
osm_ward_19369673,,24,Ba Tô,xã,
osm_ward_19369674,,24,Ba Gia,xã,
osm_ward_19369675,,24,Ba Động,xã,
osm_ward_19369676,,24,Ba Dinh,xã,
osm_ward_19369677,,24,An Phú,xã,
osm_ward_19370814,,18,Kim Phượng,xã,
osm_ward_19370815,,18,Lam Vỹ,xã,
osm_ward_19371355,,10,Tân Tri,xã,
osm_ward_19371356,,10,Vũ Lễ,xã,
osm_ward_19371712,,10,Thái Bình,xã,
osm_ward_19371713,,10,Châu Sơn,xã,
osm_ward_19371714,,10,Đình Lập,xã,
osm_ward_19371715,,10,Kiên Mộc,xã,
osm_ward_19372356,,25,Ya Ma,xã,
osm_ward_19372357,,25,Ya Hội,xã,
osm_ward_19372358,,25,Xuân An,xã,
osm_ward_19372359,,25,Vĩnh Thịnh,xã,
osm_ward_19372360,,25,Vĩnh Thạnh,xã,
osm_ward_19372361,,25,Vĩnh Sơn,xã,
osm_ward_19372362,,25,Vĩnh Quang,xã,
osm_ward_19372363,,25,Vạn Đức,xã,
osm_ward_19372364,,25,Vân Canh,xã,
osm_ward_19372365,,25,Uar,xã,
osm_ward_19372366,,25,Tuy Phước Tây,xã,
osm_ward_19372367,,25,Tuy Phước Đông,xã,
osm_ward_19372368,,25,Tuy Phước Bắc,xã,
osm_ward_19372369,,25,Tuy Phước,xã,
osm_ward_19372370,,25,Tơ Tung,xã,
osm_ward_19372371,,25,Thống Nhất,phường,
osm_ward_19372372,,25,Tây Sơn,xã,
osm_ward_19372373,,25,Tam Quan,phường,
osm_ward_19372374,,25,Sró,xã,
osm_ward_19372375,,25,Sơn Lang,xã,
osm_ward_19372376,,25,Quy Nhơn Tây,phường,
osm_ward_19372377,,25,Quy Nhơn Nam,phường,
osm_ward_19372378,,25,Quy Nhơn Đông,phường,
osm_ward_19372379,,25,Quy Nhơn Bắc,phường,
osm_ward_19372380,,25,Quy Nhơn,phường,
osm_ward_19372381,,25,Pờ Tó,xã,
osm_ward_19372382,,25,Pleiku,phường,
osm_ward_19372383,,25,Phú Túc,xã,
osm_ward_19372384,,25,Phú Thiện,xã,
osm_ward_19372385,,25,Phù Mỹ Tây,xã,
osm_ward_19372386,,25,Phù Mỹ Nam,xã,
osm_ward_19372387,,25,Phù Mỹ Đông,xã,
osm_ward_19372388,,25,Phù Mỹ Bắc,xã,
osm_ward_19372389,,25,Phù Mỹ,xã,
osm_ward_19372390,,25,Phù Cát,xã,
osm_ward_19372392,,25,Ngô Mây,xã,
osm_ward_19372393,,25,Mang Yang,xã,
osm_ward_19372394,,25,Lơ Pang,xã,
osm_ward_19372395,,25,Krong,xã,
osm_ward_19372396,,25,Kông Chro,xã,
osm_ward_19372397,,25,Kông Bơ La,xã,
osm_ward_19372398,,25,Kon Gang,xã,
osm_ward_19372399,,25,Kon Chiêng,xã,
osm_ward_19372400,,25,Kim Sơn,xã,
osm_ward_19372401,,25,KDang,xã,
osm_ward_19372402,,25,Kbang,xã,
osm_ward_19372403,,25,Ia Tul,xã,
osm_ward_19372404,,25,Ia Tôr,xã,
osm_ward_19372405,,25,Ia Sao,xã,
osm_ward_19372406,,25,Ia Rsai,xã,
osm_ward_19372407,,25,Ia Rbol,xã,
osm_ward_19372408,,25,Ia Púch,xã,
osm_ward_19372409,,25,Ia Pnôn,xã,
osm_ward_19372410,,25,Ia Pia,xã,
osm_ward_19372411,,25,Ia Phí,xã,
osm_ward_19372412,,25,Ia Pa,xã,
osm_ward_19372413,,25,Ia O,xã,
osm_ward_19372414,,25,Ia Nan,xã,
osm_ward_19372415,,25,Ia Mơ,xã,
osm_ward_19372416,,25,Ia Ly,xã,
osm_ward_19372417,,25,Ia Le,xã,
osm_ward_19372418,,25,Ia Lâu,xã,
osm_ward_19372419,,25,Ia Krêl,xã,
osm_ward_19372420,,25,Ia Krái,xã,
osm_ward_19372421,,25,Ia Ko,xã,
osm_ward_19372422,,25,Ia Khươl,xã,
osm_ward_19372423,,25,Ia Hrung,xã,
osm_ward_19372424,,25,Ia Hrú,xã,
osm_ward_19372425,,25,Ia Hiao,xã,
osm_ward_19372426,,25,Ia Grai,xã,
osm_ward_19372427,,25,Ia Dreh,xã,
osm_ward_19372428,,25,Ia Dom,xã,
osm_ward_19372429,,25,Ia Dơk,xã,
osm_ward_19372430,,25,Ia Chia,xã,
osm_ward_19372431,,25,Ia Boòng,xã,
osm_ward_19372432,,25,Ia Băng,xã,
osm_ward_19372433,,25,Hra,xã,
osm_ward_19372434,,25,Hội Sơn,xã,
osm_ward_19372435,,25,Hội Phú,phường,
osm_ward_19372436,,25,Hoài Nhơn Tây,phường,
osm_ward_19372437,,25,Hoài Nhơn Nam,phường,
osm_ward_19372438,,25,Hoài Nhơn Đông,phường,
osm_ward_19372439,,25,Hoài Nhơn Bắc,phường,
osm_ward_19372440,,25,Hoài Nhơn,phường,
osm_ward_19372441,,25,Hoài Ân,xã,
osm_ward_19372442,,25,Hòa Hội,xã,
osm_ward_19372443,,25,Gào,xã,
osm_ward_19372444,,25,Đức Cơ,xã,
osm_ward_19372445,,25,Diên Hồng,phường,
osm_ward_19372446,,25,Đề Gi,xã,
osm_ward_19372447,,25,Đăk Song,xã,
osm_ward_19372448,,25,Đak Sơmei,xã,
osm_ward_19372449,,25,Đak Rong,xã,
osm_ward_19372450,,25,Đak Pơ,xã,
osm_ward_19372451,,25,Đak Đoa,xã,
osm_ward_19372452,,25,Cửu An,xã,
osm_ward_19372453,,25,Chư Sê,xã,
osm_ward_19372454,,25,Chư Pưh,xã,
osm_ward_19372455,,25,Chư Prông,xã,
osm_ward_19372456,,25,Chư Păh,xã,
osm_ward_19372457,,25,Chư Krey,xã,
osm_ward_19372458,,25,Chư A Thai,xã,
osm_ward_19372459,,25,Chơ Long,xã,
osm_ward_19372460,,25,Cát Tiến,xã,
osm_ward_19372461,,25,Canh Vinh,xã,
osm_ward_19372462,,25,Canh Liên,xã,
osm_ward_19372463,,25,Bồng Sơn,phường,
osm_ward_19372464,,25,Bờ Ngoong,xã,
osm_ward_19372465,,25,Bình Phú,xã,
osm_ward_19372466,,25,Bình Khê,xã,
osm_ward_19372467,,25,Bình Hiệp,xã,
osm_ward_19372468,,25,Bình Dương,xã,
osm_ward_19372469,,25,Bình Định,phường,
osm_ward_19372470,,25,Bình An,xã,
osm_ward_19372471,,25,Biển Hồ,xã,
osm_ward_19372472,,25,Bàu Cạn,xã,
osm_ward_19372473,,25,Ayun Pa,phường,
osm_ward_19372474,,25,Ayun,xã,
osm_ward_19372475,,25,An Vinh,xã,
osm_ward_19372476,,25,Ân Tường,xã,
osm_ward_19372477,,25,An Toàn,xã,
osm_ward_19372478,,25,An Phú,phường,
osm_ward_19372479,,25,An Nhơn Tây,xã,
osm_ward_19372480,,25,An Nhơn Nam,phường,
osm_ward_19372481,,25,An Nhơn Đông,phường,
osm_ward_19372482,,25,An Nhơn Bắc,phường,
osm_ward_19372483,,25,An Nhơn,phường,
osm_ward_19372484,,25,An Lương,xã,
osm_ward_19372485,,25,An Lão,xã,
osm_ward_19372486,,25,An Khê,phường,
osm_ward_19372487,,25,An Hòa,xã,
osm_ward_19372488,,25,Ân Hảo,xã,
osm_ward_19372489,,25,An Bình,phường,
osm_ward_19372490,,25,Al Bá,xã,
osm_ward_19375227,,10,Tuấn Sơn,xã,
osm_ward_19376976,,10,Nhất Hòa,xã,
osm_ward_19376977,,10,Yên Bình,xã,
osm_ward_19377767,,20,Quế Võ,phường,
osm_ward_19377875,,10,Thiện Tân,xã,
osm_ward_19377876,,10,Vân Nham,xã,
osm_ward_19381793,,10,Hữu Lũng,xã,
osm_ward_19381794,,10,Tân Thành,xã,
osm_ward_19383906,,15,Ca Thành,xã,
osm_ward_19385093,,10,Chi Lăng,xã,
osm_ward_19387712,,20,Quan Sơn,xã,
osm_ward_19387713,,10,Thống Nhất,xã,
osm_ward_19390428,,15,Thạch An,xã,
osm_ward_19390429,,15,Đông Khê,xã,
osm_ward_19390430,,15,Đức Long,xã,
osm_ward_19390431,,15,Minh Khai,xã,
osm_ward_19390451,,10,Xuân Dương,xã,
osm_ward_19390452,,10,Lợi Bác,xã,
osm_ward_19390614,,10,Thất Khê,xã,
osm_ward_19390615,,10,Quốc Khánh,xã,
osm_ward_19390616,,10,Kháng Chiến,xã,
osm_ward_19391684,,10,Thiện Thuật,xã,
osm_ward_19391685,,10,Hồng Phong,xã,
osm_ward_19392086,,10,Đông Kinh,phường,
osm_ward_19392087,,10,Kỳ Lừa,phường,
osm_ward_19392091,,28,Xuân Thọ,xã,
osm_ward_19392092,,28,Xuân Phước,xã,
osm_ward_19392093,,28,Xuân Lộc,xã,
osm_ward_19392094,,28,Xuân Lãnh,xã,
osm_ward_19392095,,28,Xuân Đài,phường,
osm_ward_19392096,,28,Xuân Cảnh,xã,
osm_ward_19392097,,28,Vân Hòa,xã,
osm_ward_19392098,,28,Tuy Hòa,phường,
osm_ward_19392099,,28,Tuy An Tây,xã,
osm_ward_19392100,,28,Tuy An Nam,xã,
osm_ward_19392101,,28,Tuy An Đông,xã,
osm_ward_19392102,,28,Tuy An Bắc,xã,
osm_ward_19392103,,28,Tây Sơn,xã,
osm_ward_19392104,,28,Tây Hòa,xã,
osm_ward_19392105,,28,Suối Trai,xã,
osm_ward_19392106,,28,Sông Cầu,phường,
osm_ward_19392107,,28,Sơn Thành,xã,
osm_ward_19392108,,28,Sơn Hòa,xã,
osm_ward_19392109,,28,Phú Yên,phường,
osm_ward_19392110,,28,Phú Mỡ,xã,
osm_ward_19392111,,28,Phú Hòa 2,xã,
osm_ward_19392112,,28,Phú Hòa 1,xã,
osm_ward_19392113,,28,Ô Loan,xã,
osm_ward_19392114,,28,Hòa Xuân,xã,
osm_ward_19392115,,28,Hòa Thịnh,xã,
osm_ward_19392116,,28,Hòa Mỹ,xã,
osm_ward_19392117,,28,Hòa Hiệp,phường,
osm_ward_19392118,,28,Đồng Xuân,xã,
osm_ward_19392119,,28,Đông Hòa,phường,
osm_ward_19392120,,28,Bình Kiến,phường,
osm_ward_19392144,,10,Tam Thanh,phường,
osm_ward_19392145,,10,Lương Văn Tri,phường,
osm_ward_19392430,,10,Cai Kinh,xã,
osm_ward_19392431,,10,Hữu Liên,xã,
osm_ward_19393769,,10,Bình Gia,xã,
osm_ward_19393770,,10,Bắc Sơn,xã,
osm_ward_19393771,,10,Tân Văn,xã,
osm_ward_19393804,,10,Vũ Lăng,xã,
osm_ward_19393805,,10,Hưng Vũ,xã,
osm_ward_19393806,,10,Tri Lễ,xã,
osm_ward_19393932,,10,Vạn Linh,xã,
osm_ward_19393933,,10,Bằng Mạc,xã,
osm_ward_19393934,,10,Yên Phúc,xã,
osm_ward_19394030,,10,Khánh Khê,xã,
osm_ward_19394031,,10,Tân Đoàn,xã,
osm_ward_19394032,,10,Nhân Lý,xã,
osm_ward_19394033,,10,Chiến Thắng,xã,
osm_ward_19394647,,10,Văn Quan,xã,
osm_ward_19394648,,10,Điềm He,xã,
osm_ward_19394649,,10,Hội Hoan,xã,
osm_ward_19395740,,26,Tây Khánh Sơn,xã,
osm_ward_19395741,,26,Khánh Sơn,xã,
osm_ward_19395742,,26,Đông Khánh Sơn,xã,
osm_ward_19395743,,26,Đại Lãnh,xã,
osm_ward_19395744,,26,Tu Bông,xã,
osm_ward_19395745,,26,Vạn Thắng,xã,
osm_ward_19395746,,26,Vạn Ninh,xã,
osm_ward_19395747,,26,Vạn Hưng,xã,
osm_ward_19395748,,26,Diên Lâm,xã,
osm_ward_19395749,,26,Diên Điền,xã,
osm_ward_19395750,,26,Diên Thọ,xã,
osm_ward_19395751,,26,Diên Khánh,xã,
osm_ward_19395752,,26,Diên Lạc,xã,
osm_ward_19395753,,26,Suối Hiệp,xã,
osm_ward_19395754,,26,Suối Dầu,xã,
osm_ward_19395755,,26,Cam Lâm,xã,
osm_ward_19395756,,26,Cam Hiệp,xã,
osm_ward_19395757,,26,Cam An,xã,
osm_ward_19395758,,26,Bắc Khánh Vĩnh,xã,
osm_ward_19395759,,26,Trung Khánh Vĩnh,xã,
osm_ward_19395760,,26,Tây Khánh Vĩnh,xã,
osm_ward_19395761,,26,Nam Khánh Vĩnh,xã,
osm_ward_19395762,,26,Khánh Vĩnh,xã,
osm_ward_19395763,,26,Ninh Hải,xã,
osm_ward_19395764,,26,Thuận Bắc,xã,
osm_ward_19407095,,10,Đồng Đăng,xã,
osm_ward_19407096,,10,Hoàng Văn Thụ,xã,
osm_ward_19407109,,10,Văn Lãng,xã,
osm_ward_19407110,,10,Na Sầm,xã,
osm_ward_19407111,,10,Thụy Hùng,xã,
osm_ward_19407112,,10,Quốc Việt,xã,
osm_ward_19410210,,23,Dân Hóa,xã,Quảng Bình
osm_ward_19410211,,23,Kim Điền,xã,Quảng Bình
osm_ward_19410212,,23,Kim Phú,xã,Quảng Bình
osm_ward_19410213,,23,Minh Hóa,xã,Quảng Bình
osm_ward_19410214,,23,Tuyên Lâm,xã,Quảng Bình
osm_ward_19410215,,23,Tuyên Sơn,xã,Quảng Bình
osm_ward_19410216,,23,Đồng Lê,xã,Quảng Bình
osm_ward_19410217,,23,Tuyên Phú,xã,Quảng Bình
osm_ward_19410218,,23,Tuyên Bình,xã,Quảng Bình
osm_ward_19410219,,23,Tuyên Hóa,xã,Quảng Bình
osm_ward_19410220,,23,Tân Gianh,xã,Quảng Bình
osm_ward_19410221,,23,Trung Thuần,xã,Quảng Bình
osm_ward_19410222,,23,Hòa Trạch,xã,Quảng Bình
osm_ward_19410223,,23,Phú Trạch,xã,Quảng Bình
osm_ward_19410224,,23,Đông Hà,phường,Quảng Trị
osm_ward_19410225,,23,Nam Đông Hà,phường,Quảng Trị
osm_ward_19410226,,23,Quảng Trị,phường,Quảng Trị
osm_ward_19410992,,14,Thành Sen,phường,
osm_ward_19410993,,14,Trần Phú,phường,
osm_ward_19410994,,14,Hà Huy Tập,phường,
osm_ward_19410995,,14,Sông Trí,phường,
osm_ward_19410996,,14,Hải Ninh,phường,
osm_ward_19410997,,14,Hoành Sơn,phường,
osm_ward_19410998,,14,Vũng Áng,phường,
osm_ward_19410999,,14,Bắc Hồng Lĩnh,phường,
osm_ward_19411000,,14,Nam Hồng Lĩnh,phường,
osm_ward_19411135,,10,Khuất Xá,xã,
osm_ward_19411136,,10,Na Dương,xã,
osm_ward_19411137,,10,Lộc Bình,xã,
osm_ward_19411380,,01,Thường Tín,xã,
osm_ward_19411381,,01,Thượng Phúc,xã,
osm_ward_19411382,,01,Chương Dương,xã,
osm_ward_19411383,,01,Phượng Dực,xã,
osm_ward_19411384,,01,Phú Xuyên,xã,
osm_ward_19411385,,01,Đại Xuyên,xã,
osm_ward_19411386,,01,Chuyên Mỹ,xã,
osm_ward_19411387,,01,Ứng Hòa,xã,
osm_ward_19411388,,01,Hòa Xá,xã,
osm_ward_19411532,,23,Cửa Tùng,xã,Quảng Trị
osm_ward_19411533,,23,Vĩnh Hoàng,xã,Quảng Trị
osm_ward_19411534,,23,Vĩnh Thủy,xã,Quảng Trị
osm_ward_19411535,,23,Bến Quan,xã,Quảng Trị
osm_ward_19411536,,23,Vĩnh Linh,xã,Quảng Trị
osm_ward_19411537,,23,Cồn Tiên,xã,Quảng Trị
osm_ward_19411538,,23,Cửa Việt,xã,Quảng Trị
osm_ward_19411539,,23,Gio Linh,xã,Quảng Trị
osm_ward_19411540,,23,Bến Hải,xã,Quảng Trị
osm_ward_19411541,,23,Cam Lộ,xã,Quảng Trị
osm_ward_19411542,,23,Hiếu Giang,xã,Quảng Trị
osm_ward_19411543,,06,La Lay,xã,
osm_ward_19411544,,23,Tà Rụt,xã,Quảng Trị
osm_ward_19411545,,23,Đakrông,xã,Quảng Trị
osm_ward_19411546,,23,Ba Lòng,xã,Quảng Trị
osm_ward_19411547,,23,Hướng Hiệp,xã,Quảng Trị
osm_ward_19411548,,23,Hướng Lập,xã,Quảng Trị
osm_ward_19411549,,23,Hướng Phùng,xã,Quảng Trị
osm_ward_19411550,,23,Khe Sanh,xã,Quảng Trị
osm_ward_19411551,,23,Tân Lập,xã,Quảng Trị
osm_ward_19411552,,23,Lao Bảo,xã,Quảng Trị
osm_ward_19411553,,23,Lìa,xã,Quảng Trị
osm_ward_19411554,,23,A Dơi,xã,Quảng Trị
osm_ward_19411555,,23,Triệu Phong,xã,Quảng Trị
osm_ward_19411557,,23,Triệu Bình,xã,Quảng Trị
osm_ward_19411558,,23,Triệu Cơ,xã,Quảng Trị
osm_ward_19411559,,23,Nam Cửa Việt,xã,Quảng Trị
osm_ward_19411560,,23,Diên Sanh,xã,Quảng Trị
osm_ward_19411561,,23,Mỹ Thủy,xã,Quảng Trị
osm_ward_19411562,,23,Hải Lăng,xã,Quảng Trị
osm_ward_19411563,,23,Nam Hải Lăng,xã,Quảng Trị
osm_ward_19411564,,23,Vĩnh Định,xã,Quảng Trị
osm_ward_19413618,,15,Kim Đồng,xã,
osm_ward_19413619,,15,Canh Tân,xã,
osm_ward_19415095,,15,Tam Kim,xã,
osm_ward_19415096,,15,Thành Công,xã,
osm_ward_19415097,,15,Nguyên Bình,xã,
osm_ward_19415098,,15,Tĩnh Túc,xã,
osm_ward_19415099,,15,Phan Thanh,xã,
osm_ward_19416466,,15,Thông Nông,xã,
osm_ward_19416467,,15,Thanh Long,xã,
osm_ward_19416468,,15,Cần Yên,xã,
osm_ward_19416469,,15,Trường Hà,xã,
osm_ward_19416470,,15,Lũng Nặm,xã,
osm_ward_19416471,,15,Tổng Cọt,xã,
osm_ward_19416472,,15,Nam Tuấn,xã,
osm_ward_19416473,,15,Hòa An,xã,
osm_ward_19416474,,15,Nguyễn Huệ,xã,
osm_ward_19417461,,15,Đình Phong,xã,
osm_ward_19417462,,15,Đàm Thủy,xã,
osm_ward_19417463,,15,Đoài Dương,xã,
osm_ward_19417464,,15,Trùng Khánh,xã,
osm_ward_19417465,,15,Quang Trung,xã,
osm_ward_19417466,,15,Trà Lĩnh,xã,
osm_ward_19417467,,15,Quang Hán,xã,
osm_ward_19421858,,15,Bế Văn Đàn,xã,
osm_ward_19421859,,15,Phục Hòa,xã,
osm_ward_19421860,,15,Hạnh Phúc,xã,
osm_ward_19421861,,15,Độc Lập,xã,
osm_ward_19421862,,15,Quảng Uyên,xã,
osm_ward_19421863,,15,Lý Quốc,xã,
osm_ward_19421864,,15,Quang Long,xã,
osm_ward_19421865,,15,Vinh Quý,xã,
osm_ward_19421866,,15,Hạ Lang,xã,
osm_ward_19425468,,10,Cao Lộc,xã,
osm_ward_19425469,,10,Công Sơn,xã,
osm_ward_19425470,,10,Ba Sơn,xã,
osm_ward_19425471,,10,Mẫu Sơn,xã,
osm_ward_19425493,,15,Hà Quảng,xã,
osm_ward_19425625,,20,Lục Ngạn,xã,
osm_ward_19425626,,20,Chũ,phường,
osm_ward_19425627,,20,Lạng Giang,phường,
osm_ward_19425628,,20,Bảo Đài,xã,
osm_ward_19425629,,20,Lục Nam,phường,
osm_ward_19425630,,20,Yên Thế,xã,
osm_ward_19425631,,20,Tân Yên,xã,
osm_ward_19425632,,20,Việt Yên,phường,
osm_ward_19425633,,20,Hiệp Hòa,phường,
osm_ward_19425634,,20,Yên Phong,phường,
osm_ward_19425635,,20,Tiên Du,phường,
osm_ward_19425636,,20,Thuận Thành,phường,
osm_ward_19425637,,20,Lương Tài,phường,
osm_ward_19425638,,20,Gia Bình,phường,
osm_ward_19425704,,20,Sơn Động,xã,
osm_ward_19427477,,07,Khoen On,xã,
osm_ward_19427880,,07,Mường Kim,xã,
osm_ward_19428203,,17,Lào Cai,phường,Lào Cai
osm_ward_19428210,,17,Cam Đường,phường,Lào Cai
osm_ward_19428211,,17,Hợp Thành,xã,Lào Cai
osm_ward_19428212,,17,Tả Van,xã,Lào Cai
osm_ward_19428213,,17,Bản Hồ,xã,Lào Cai
osm_ward_19428214,,17,Mường Bo,xã,Lào Cai
osm_ward_19428215,,17,Tả Phìn,xã,Lào Cai
osm_ward_19428216,,17,Ngũ Chỉ Sơn,xã,Lào Cai
osm_ward_19428217,,17,Sa Pa,phường,Lào Cai
osm_ward_19428254,,07,Than Uyên,xã,
osm_ward_19428255,,07,Mường Than,xã,
osm_ward_19428256,,07,Pắc Ta,xã,
osm_ward_19428281,,07,Tân Phong,phường,
osm_ward_19428374,,18,Quan Triều,phường,
osm_ward_19428375,,18,Quyết Thắng,phường,
osm_ward_19428376,,18,Tích Lương,phường,
osm_ward_19428377,,18,Gia Sàng,phường,
osm_ward_19428378,,18,Linh Sơn,phường,
osm_ward_19428379,,18,Phan Đình Phùng,phường,
osm_ward_19428399,,07,Nậm Sỏ,xã,
osm_ward_19428400,,07,Mường Khoa,xã,
osm_ward_19428401,,07,Tân Uyên,xã,
osm_ward_19428481,,07,Bản Bo,xã,
osm_ward_19428482,,07,Khun Há,xã,
osm_ward_19428571,,07,Bình Lư,xã,
osm_ward_19428572,,07,Tả Lèng,xã,
osm_ward_19428573,,07,Đoàn Kết,phường,
osm_ward_19428617,,12,Đông Tiến,phường,
osm_ward_19428618,,12,Đông Sơn,phường,
osm_ward_19428619,,12,Đông Quang,phường,
osm_ward_19428620,,12,Quảng Phú,phường,
osm_ward_19428621,,12,Nguyệt Viên,phường,
osm_ward_19428622,,12,Hàm Rồng,phường,
osm_ward_19428623,,12,Sầm Sơn,phường,
osm_ward_19428624,,12,Tân Dân,phường,
osm_ward_19428625,,12,Các Sơn,xã,
osm_ward_19428626,,12,Hải Lĩnh,phường,
osm_ward_19428627,,12,Trúc Lâm,phường,
osm_ward_19428628,,12,Hải Bình,phường,
osm_ward_19428629,,12,Trường Lâm,xã,
osm_ward_19428630,,12,Nghi Sơn,phường,
osm_ward_19428631,,12,Hạc Thành,phường,
osm_ward_19430405,,07,Sin Suối Hồ,xã,
osm_ward_19430406,,07,Khổng Lào,xã,
osm_ward_19430462,,07,Dào San,xã,
osm_ward_19430463,,07,Sì Lở Lầu,xã,
osm_ward_19430464,,07,Phong Thổ,xã,
osm_ward_19430679,,07,Nậm Cuổi,xã,
osm_ward_19430680,,07,Nậm Mạ,xã,
osm_ward_19430937,,07,Pu Sam Cáp,xã,
osm_ward_19430938,,07,Nậm Tăm,xã,
osm_ward_19431184,,07,Hồng Thu,xã,
osm_ward_19431185,,07,Sìn Hồ,xã,
osm_ward_19431186,,07,Tủa Sín Chải,xã,
osm_ward_19431272,,07,Lê Lợi,xã,
osm_ward_19431273,,07,Pa Tần,xã,
osm_ward_19431655,,22,Giao Minh,xã,
osm_ward_19431656,,22,Giao Hòa,xã,
osm_ward_19431657,,22,Giao Phúc,xã,
osm_ward_19431658,,22,Giao Hưng,xã,
osm_ward_19431659,,22,Giao Bình,xã,
osm_ward_19431660,,22,Giao Ninh,xã,
osm_ward_19431661,,22,Giao Thủy,xã,
osm_ward_19431722,,07,Nậm Hàng,xã,
osm_ward_19431723,,07,Mường Mô,xã,
osm_ward_19431928,,07,Hua Bum,xã,
osm_ward_19431929,,07,Bum Nưa,xã,
osm_ward_19431930,,07,Bum Tở,xã,
osm_ward_19435356,,07,Tà Tổng,xã,
osm_ward_19435357,,07,Mường Tè,xã,
osm_ward_19435358,,07,Pa Ủ,xã,
osm_ward_19435359,,07,Thu Lũm,xã,
osm_ward_19435360,,07,Mù Cả,xã,
osm_ward_19435863,,01,Quốc Oai,xã,
osm_ward_19435864,,01,Hưng Đạo,xã,
osm_ward_19435883,,20,Từ Sơn,phường,
osm_ward_19437088,,01,Thanh Trì,xã,
osm_ward_19437089,,01,Đại Thanh,xã,
osm_ward_19437090,,01,An Khánh,xã,
osm_ward_19437091,,01,Sơn Đồng,xã,
osm_ward_19437092,,01,Hoài Đức,xã,
osm_ward_19437093,,01,Ô Diên,xã,
osm_ward_19437094,,01,Ngọc Hồi,xã,
osm_ward_19437095,,01,Nam Phù,xã,
osm_ward_19437096,,01,Hồng Vân,xã,
osm_ward_19437783,,22,Xuân Hồng,xã,
osm_ward_19437784,,22,Xuân Giang,xã,
osm_ward_19437785,,22,Xuân Hưng,xã,
osm_ward_19437786,,22,Xuân Trường,xã,
osm_ward_19437787,,22,Hải Thịnh,xã,
osm_ward_19437788,,22,Hải An,xã,
