street_id,province_id,district_id,name,street_type
osm_street_way_1429652324,01,,Đường D4 2,street
osm_street_way_1429652325,01,,Đường D4 1,street
osm_street_way_1429652327,01,,Đường N1 3,street
osm_street_way_1429652336,20,,Đường D2 2,highway
osm_street_way_1429652337,20,,Đường D2 1,highway
osm_street_way_1429652338,20,,Đường N2 2,street
osm_street_way_1429652339,20,,Đường D2 3,highway
osm_street_way_1429652340,20,,Đường D1 3,street
osm_street_way_1430009918,01,,Ngõ 16 Phố Tây Am,street
osm_street_way_1430009919,01,,Ngõ 10 Phố Tây Am,street
osm_street_way_143006172,34,,Mỹ Á,street
osm_street_way_143023027,34,,Cầu Gạo,street
osm_street_way_143023039,34,,Phùng Văn Cung,street
osm_street_way_143023041,34,,Châu Long,street
osm_street_way_1430318954,20,,Ngõ 188 Đường Nguyễn Đoan Trung,street
osm_street_way_1430318958,20,,Ngõ 169 Đường Nguyễn Đoan Trung,street
osm_street_way_143043285,34,,Lê Văn Tám,street
osm_street_way_143043309,34,,Thái Quốc Hùng,street
osm_street_way_143043310,34,,Tân Lộ Kiều Lương,street
osm_street_way_143043371,34,,Cầu Lạc Quới 2,highway
osm_street_way_143043372,34,,Cầu 28,highway
osm_street_way_143043374,34,,Cầu Vĩnh Lạc,highway
osm_street_way_143043375,34,,Cầu T5,highway
osm_street_way_1430454153,32,,Tuyến Tránh Phước Mỹ Trung,highway
osm_street_way_1430454156,32,,Cầu Bến Bè,highway
osm_street_way_1430634418,02,,Hẻm 702/126 Lê Đức Thọ,street
osm_street_way_1430634420,02,,Lô B7 KDC Nam Long,street
osm_street_way_1430634431,02,,Lô C5 C7 KDC Nam Long,street
osm_street_way_1430634439,02,,Lô C6 C8 KDC Nam Long,street
osm_street_way_1430634441,02,,Lô C10 C12 KDC Nam Long,street
osm_street_way_143068535,34,,Cầu Vĩnh Thông,highway
osm_street_way_143068536,34,,Cầu Sắt Giữa,highway
osm_street_way_1430798610,01,,Hẻm 207/103/3 Đường Xuân Đỉnh,street
osm_street_way_143080232,34,,Phan Thị Ràng,street
osm_street_way_143080235,34,,An Định,street
osm_street_way_143080251,34,,Cần Vương,street
osm_street_way_143080261,34,,Thanh Lương,street
osm_street_way_143080268,34,,Hà Văn Nết,street
osm_street_way_143086046,34,,An Hoà,street
osm_street_way_143086047,34,,Phổ Đà,street
osm_street_way_143086050,34,,Trịnh Ngọc Ảnh,street
osm_street_way_1431216240,01,,Ngách 610/5 Đường Lý Thường Kiệt,street
osm_street_way_1431216253,01,,Ngách 80/27 Phố Trịnh Xá,alley
osm_street_way_1431670337,01,,Đường dẫn Cầu Tứ Liên,highway
osm_street_way_1431690677,01,,Ngõ 199 Đường Ngũ Huyện Khê,street
osm_street_way_143175515,34,,Cầu Kênh 15,street
osm_street_way_143175522,34,,Đường tỉnh 945,highway
osm_street_way_1431901363,02,,Hẻm 141/58 Thạnh Lộc 19,street
osm_street_way_1431998807,16,,Phố Mot Than,street
osm_street_way_1432217576,11,,Phố Phạm Hồng Thái,street
osm_street_way_1432244270,34,,Cầu Long Bình ស្ពានជ្រៃធំ,highway
osm_street_way_1432274666,27,,Nguyễn Huỳnh Đức,street
osm_street_way_1432463924,05,,Cầu Kênh Tắc,street
osm_street_way_1432509991,01,,Ngách 18 Ngõ Giữa,street
osm_street_way_143265491,34,,Cầu Kênh Ranh,highway
osm_street_way_143265493,34,,Cống Kênh 18,highway
osm_street_way_143265494,34,,Cầu Mười Miêng,highway
osm_street_way_143265495,34,,Cống Kênh 16,highway
osm_street_way_143302024,22,,Đường tỉnh 491,highway
osm_street_way_143317254,22,,Đường tỉnh 492,highway
osm_street_way_1433308381,01,,Ngõ 203 phố Thanh Am,street
osm_street_way_1433365445,20,,Ngõ 21 Đường Nguyễn Phong Sắc,street
osm_street_way_1433527684,01,,Ngách 6 Ngõ Đền,street
osm_street_way_1433527685,01,,Ngách 37 Ngõ Đền,street
osm_street_way_1433529014,01,,Ngách 2 Ngõ Đền,street
osm_street_way_1433529016,01,,Ngách 5 Ngõ Vườn Hồng,street
osm_street_way_1433595189,01,,Ngõ Bên Ao,street
osm_street_way_1433595193,01,,Ngách 14 Ngõ Trắng,street
osm_street_way_1433732909,11,,北仑大道辅路,street
osm_street_way_1433769703,01,,Ngõ 170 Đường Việt Hùng,street
osm_street_way_1433947465,27,,Hẻm 22 Hồ Xuân Hương,street
osm_street_way_1433954667,28,,Hẻm 100 Trần Quý Cáp,street
osm_street_way_1433970543,04,,Hẻm 21 Kiệt 456 Tôn Đản,street
osm_street_way_143442788,34,,Cầu Kênh 11,street
osm_street_way_143442790,34,,Cầu Kênh 7,street
osm_street_way_143442800,34,,Cầu Kênh 2,street
osm_street_way_143442806,34,,Cầu Kênh 8,street
osm_street_way_143442808,34,,Cầu Kênh 13,street
osm_street_way_143442815,32,,Cống Cầu Đức,street
osm_street_way_1434549522,06,,Đường Văn Lang,street
osm_street_way_1434549524,06,,Đường Chu Cẩm Phong,street
osm_street_way_1434549526,06,,Đường Lê Nhữ Lâm,street
osm_street_way_1434561623,01,,Ngõ 295 Phố Thanh Am,street
osm_street_way_1434561624,01,,Hẻm 188/35/20 Phố Tư Đình,street
osm_street_way_1434561625,01,,Hẻm 188/35/14 Phố Tư Đình,street
osm_street_way_1434561626,01,,Hẻm 188/35/31 Phố Tư Đình,street
osm_street_way_1434790769,01,,Tôn Đức Thắng,street
osm_street_way_1435085694,32,,Đường Rạch Dầu Miễu Đôi,street
osm_street_way_143516275,32,,Cầu Nhà Lầu,street
osm_street_way_1435347672,01,,Ngõ 3 Phố Hoa Động,street
osm_street_way_1435373175,01,,Ngõ 34 Ngô Sĩ Liên,street
osm_street_way_1435664122,32,,Đường Kinh Cụt,street
osm_street_way_1435801029,10,,Phố Bông Lau 1,street
osm_street_way_1435801031,10,,Bông Lâu 5,street
osm_street_way_1435801032,10,,Ngõ 33 Bà Triệu,street
osm_street_way_1435804547,10,,Võ Chí Công,street
osm_street_way_1435804552,10,,Hoàng Đạo Thuý,street
osm_street_way_1435815718,01,,Ngõ 139 Phố Tây Am,street
osm_street_way_1435815719,01,,Ngõ 52 Phố Tây Am,street
osm_street_way_1435815720,01,,Ngõ 96 Phố Đồng Kỵ 4,street
osm_street_way_1435815721,01,,Ngõ 26 Phố Đồng Kỵ 4,street
osm_street_way_1435815723,01,,Ngõ 77 Phố Đồng Kỵ 2,street
osm_street_way_1435815724,01,,Ngõ 162 Phố Đồng Kỵ 2,street
osm_street_way_1436051146,32,,Chợ Long Thành 2,street
osm_street_way_1436142058,01,,Ngõ 213 Đường Bát Khối,street
osm_street_way_1436142060,01,,Ngõ 61/70 Phố Trạm,street
osm_street_way_1436149595,30,,Trương Thị Như,street
osm_street_way_1436355207,32,,Đường B13,street
osm_street_way_1436725300,27,,Phan Châu Trinh,street
osm_street_way_1436896655,04,,Túy Loan 3,street
osm_street_way_143692493,32,,Phạm Văn Xảo,street
osm_street_way_143692498,32,,Lê Sát,street
osm_street_way_143692500,32,,Cô Bắc,street
osm_street_way_143692503,32,,Cô Giang,street
osm_street_way_143692507,32,,Nguyễn Xí,street
osm_street_way_143692510,32,,Nguyễn Hoàng,street
osm_street_way_143692511,32,,Yết Kiêu,street
osm_street_way_143692541,32,,Cầu Mương Điểm,highway
osm_street_way_1437061831,02,,Hèm 227 Lê Thúc Hoạch,street
osm_street_way_1437061835,02,,Hẻm 127/49 Lê Thúc Hoạch,street
osm_street_way_1437061836,02,,Hẻm 482/5 Phú Thọ Hòa,street
osm_street_way_1437061862,02,,Hẻm 249/44 Vườn Lài,street
osm_street_way_1437061869,02,,Hẻm 165 Vườn Lài,street
osm_street_way_1437069574,02,,Hẻm 128 Nguyễn Sơn,street
osm_street_way_1437122160,21,,Đảo Vua 2,street
osm_street_way_1437122165,21,,Đảo Vua 3,street
osm_street_way_1437122170,21,,Đảo Vua 1,street
osm_street_way_1437122177,21,,Quý Tộc 1,street
osm_street_way_1441554697,11,,Phố Ngô Quyền,street
osm_street_way_1441589517,27,,Hẻm 133 Lê Thành Duy,street
osm_street_way_144160894,21,,Cầu Thuần Xuyên,highway
osm_street_way_144160899,21,,Đường Bắc Hưng Hải,street
osm_street_way_144160912,21,,Đường Huỳnh Thúc Kháng,street
osm_street_way_144160915,21,,Đường Phạm Ngũ Lão,highway
osm_street_way_144160937,21,,Cầu vượt Phố Nối,highway
osm_street_way_1441835079,29,,Thuận Giao 12,street
osm_street_way_1441835081,29,,Thuận Giao 11,street
osm_street_way_1441954955,27,,Phước Bửu Hồ Tràm,highway
osm_street_way_1442063344,31,,Cầu Tân Dinh,highway
osm_street_way_1442095899,10,,Ngõ 720 Bà Triệu,street
osm_street_way_1442095947,27,,Hòn Dồ,street
osm_street_way_1442095951,27,,Đường Florida,street
osm_street_way_1442334145,01,,Đường Liệp Tuyết,street
osm_street_way_1442652500,21,,Cầu Gù,highway
osm_street_way_1442853446,01,,Ngõ 463 Đường Nguyễn Khoái,street
osm_street_way_1442981434,28,,Cầu vượt ĐT.651G,highway
osm_street_way_1443038868,21,,Cầu Gáy,highway
osm_street_way_1443070759,19,,Đường tỉnh 317E,highway
osm_street_way_1443131310,32,,Trung tâm Văn hóa Thể thao Lai Vung,street
osm_street_way_1443419969,27,,Võ Di Nguy,street
osm_street_way_144353408,34,,Cầu Ninh Phước,highway
osm_street_way_144353417,34,,Đường tỉnh 972B,highway
osm_street_way_144353443,34,,Chu Văn An,street
osm_street_way_144357534,05,,Huỳnh Cương,street
osm_street_way_144370924,34,,Cầu Cờ Trnawgs,highway
osm_street_way_1443732093,01,,Phố Vĩnh Phúc,street
osm_street_way_1443861407,01,,Đường Nam Hà,street
osm_street_way_144391828,34,,Cầu Tà Xăng,highway
osm_street_way_1443959242,01,,Ngách 1 Ngõ 4 Phố Kim Đồng,street
osm_street_way_1444111343,01,,Xóm Bồ Cui,street
osm_street_way_1444285756,01,,Hẻm 105/2/37 Đường Xuân La,street
osm_street_way_1444285757,01,,Hẻm 105/2/39 Đường Xuân La,street
osm_street_way_1444484263,30,,ĐT. 823B,street
osm_street_way_1444708033,21,,Đường Chu Mạnh Trinh,highway
osm_street_way_1444847450,01,,Đường Máng Hòa Bình Thượng,street
osm_street_way_1444847451,01,,Đường Máng Hòa Bình Thượngg,street
osm_street_way_1444880237,01,,Ngách 1/2 Phố Đỗ Nhuận,street
osm_street_way_1445197768,01,,Đường tỉnh 270,highway
osm_street_way_1445330748,29,,Tân Phước Khánh 12,street
osm_street_way_1445430013,01,,Ngách 31/25,street
osm_street_way_1445439779,01,,Ngách 31/56,street
osm_street_way_1445439780,01,,Ngách 33/1,street
osm_street_way_1445439781,01,,Ngách 33/10,street
osm_street_way_1445679024,05,,Cầu Ba Thước,highway
osm_street_way_1445679030,05,,Cầu Bờ Đôi,highway
osm_street_way_1445726432,34,,Hẻm 252 Trần Khánh Dư,street
osm_street_way_1445731845,05,,ĐT. 940,highway
osm_street_way_1445731850,05,,Cống Thủy Lợi,highway
osm_street_way_1445731860,05,,Cống Sakeo,highway
osm_street_way_1445922916,01,,Ngõ 49A Đường Thanh Liệt,street
osm_street_way_1445931800,12,,Đường vào xã Vĩnh Hùng,street
osm_street_way_1445948267,20,,Ngách 700/6 Đường Thiên Đức,street
osm_street_way_1446194383,01,,Năm Tiền,street
osm_street_way_1446220796,06,,Đèo Mũi Né,highway
osm_street_way_1446292761,03,,Cầu Tam Thiên Mẫu,street
osm_street_way_1446452497,25,,Nguyễn Tấn Huyên,street
osm_street_way_1446452500,25,,Thành Hoàng Đế,street
osm_street_way_1446461063,01,,Ngách 1/147A Phố Tân Mai,street
osm_street_way_1446461406,01,,Ngõ 33 Chùa Láng,street
osm_street_way_1446471543,34,,Hẻm 788 Nguyễn Trung Trực,street
osm_street_way_1446521592,01,,Đường YP5,highway
osm_street_way_1446521594,01,,Đường YP1,highway
osm_street_way_1446521595,01,,Đường Samsung 1,highway
osm_street_way_1446781456,01,,Đường Hoàng gia 6,street
osm_street_way_1446781457,01,,Đường Hoàng gia 5,street
osm_street_way_1446781458,01,,Đường Hoàng gia 4,street
osm_street_way_1446781460,01,,Đường Hoàng gia 3,street
osm_street_way_1446781464,01,,Đường Hoàng gia 2,street
osm_street_way_1446823839,11,,Phố Hải Yến,street
osm_street_way_1446823840,11,,Phố Hải Phú,street
osm_street_way_1446826998,19,,Ngõ Bờ Sông kéo dài,street
osm_street_way_1446827002,19,,Ngách 1 Đường Cái kéo dài,street
osm_street_way_1446839776,11,,Phố Nguyễn Hành,street
osm_street_way_1446852851,32,,Cầu Tắc Cây Me,street
osm_street_way_1446900942,20,,Ngõ 359 Đường Nguyên Hồng,street
osm_street_way_1446900943,20,,Ngõ 305 Đường Nguyên Hồng,street
osm_street_way_1446912143,01,,Ngõ 111 Đường Nguyễn Thực,street
osm_street_way_1446967906,01,,Ngôi Sao 5,street
osm_street_way_1446967907,01,,Ngôi Sao 3,street
osm_street_way_1446967908,01,,Ngôi Sao 4,street
osm_street_way_1446967909,01,,Ngôi Sao 2,street
osm_street_way_1446967910,01,,Ngôi Sao 1,street
osm_street_way_1446967912,01,,Thời Đại 6,street
osm_street_way_1446967913,01,,Ngôi Sao 6,street
osm_street_way_1446967914,01,,Ngôi Sao 8,street
osm_street_way_1446967915,01,,Ngôi Sao 7,street
osm_street_way_1446967937,01,,Ánh Dương,street
osm_street_way_1447059723,01,,Ngõ 10 Phố Tam Lư 1,street
osm_street_way_1447078721,05,,Cống Duyên Hải 1,street
osm_street_way_1447081412,01,,Ngách 406/48 Đường Xuân Phương,street
osm_street_way_1447172916,14,,Đường Trục Thôn TT06,street
osm_street_way_1447304465,01,,Ngõ 108 Phố Trang Liệt 2,street
osm_street_way_1447325744,04,,Hẻm 02/K01 Lê Ngô Cát,street
osm_street_way_1447652791,21,,Ngõ An Lạc 2,street
osm_street_way_1447732770,02,,Hẻm 312 Lê Thị Riêng,street
osm_street_way_1447911373,01,,Dương Tươi,street
osm_street_way_1447985214,01,,Ngõ 23 Phố Nguyễn Quán Quang,street
osm_street_way_1448008479,01,,Ngôi Sao 9,street
osm_street_way_1448008480,01,,Đường Thành Phố 1,street
osm_street_way_1448133139,21,,Phố Thiện Nhân,street
osm_street_way_1448150731,02,,Hẻm 62 Đường An Dương Vương,street
osm_street_way_1448326667,24,,Xóm Đình,street
osm_street_way_1448349168,21,,Phố Nguyễn Danh Nho,street
osm_street_way_1448349169,21,,Phố Hồng Châu,street
osm_street_way_1448358263,25,,Cầu Ông Thể,highway
osm_street_way_1448394765,06,,Dục Thanh,street
osm_street_way_1448426841,01,,Ngách 793/9 Đường Thiên Đức,street
osm_street_way_1448426842,01,,Ngách 33/3 Đường Ngũ Huyện khê,street
osm_street_way_1448426845,01,,Ngõ Đội 6,street
osm_street_way_1448434996,01,,Ngõ Đội 2A,street
osm_street_way_1448439940,01,,Ngách 377/49 Đường Bát Khối,street
osm_street_way_1448439941,01,,Ngách 353/81 Đường Bát Khối,street
osm_street_way_1448570100,21,,Ngõ 406 Điện Biên Phủ,street
osm_street_way_1448609512,01,,Ngõ 27 Phố Cẩm Giang,street
osm_street_way_1448618343,02,,Hẻm 827 Hà Huy Giáp,street
osm_street_way_1449286848,30,,Cổng B KCN Trảng Bàng,street
osm_street_way_1449286850,30,,Cổng A KCN Trảng Bàng,street
osm_street_way_144958697,05,,Cầu Chà Và Nhỏ,highway
osm_street_way_1449603561,21,,Ngõ 113 Đức Minh,street
osm_street_way_1449636483,32,,Hẻm 1806/127/2 Huỳnh Tấn Phát,street
osm_street_way_1449931267,21,,"Đường tỉnh 452, Độc Lập",highway
osm_street_way_145012834,19,,Đường Sông Hồng,highway
osm_street_way_1450128634,32,,Cầu Ông Than,highway
osm_street_way_1450208715,27,,Hẻm 25 Đoàn Thị Điểm,street
osm_street_way_1450280069,01,,Cọ Xanh 1B,street
osm_street_way_1450280070,01,,Cọ Xanh 1C,street
osm_street_way_1450286778,01,,Chà Là 5,street
osm_street_way_1450452685,19,,Phố Đào Duy Kỳ,street
osm_street_way_1450452687,19,,Ngõ 882 đường Châu Phong,street
osm_street_way_1450509085,28,,Vòng xoay Ninh Xuân,highway
osm_street_way_1450636874,28,,Cầu Ea Krông Rou,street
osm_street_way_1450696928,01,,Ngõ 56 Phố Viềng B,street
osm_street_way_1450696930,01,,Ngõ 50 Phố Viềng B,street
osm_street_way_1450696931,01,,Ngõ 41 Phố Viềng B,street
osm_street_way_1450696932,01,,Ngõ 31 Phố Viềng B,street
osm_street_way_1450696933,01,,Ngõ 19 Phố Viềng B,street
osm_street_way_1450696935,01,,Ngõ 28 Phố Viềng A,street
osm_street_way_1450696936,01,,Ngõ 42 Phố Viềng A,street
osm_street_way_145079081,32,,Quốc lộ 30,highway
osm_street_way_145079091,32,,Đường tỉnh 843,highway
osm_street_way_145079092,32,,ĐT. 846,highway
osm_street_way_1450815775,19,,Phố Lữ Gia,street
osm_street_way_1450815778,19,,Phố Từ Diên,street
osm_street_way_1451068631,20,,Ngõ 62 Phố Giang Liễu,street
osm_street_way_1451068632,20,,Ngõ 54 Phố Giang Liễu,street
osm_street_way_1451068633,20,,Ngõ 82 Phố Giang Liễu,street
osm_street_way_145122114,32,,Đoàn Thị Điểm,street
osm_street_way_145122115,32,,Đường tỉnh 854,highway
osm_street_way_145122118,32,,Trần Quang Diệu,street
osm_street_way_145122124,32,,Bà Triệu,street
osm_street_way_145122129,32,,Cái Dầu Hòa Lạc,street
osm_street_way_145122131,32,,Cầu Xẻo Mát,highway
osm_street_way_145122132,32,,Cầu Rạch Chùa 2,highway
osm_street_way_145122133,32,,Cầu Trái Bí,highway
osm_street_way_145122134,32,,Cầu Ông Đại,highway
osm_street_way_145122135,32,,Cầu Mương Khai,highway
osm_street_way_145122136,32,,Cầu Rạch Gia,highway
osm_street_way_145122137,32,,Cầu Bà Thiên,highway
osm_street_way_145122139,32,,Cầu Cả Ngổ,highway
osm_street_way_145122140,32,,Cầu Rạch Cầu,highway
osm_street_way_145122141,32,,Cầu Xây,highway
osm_street_way_145122142,32,,Cầu Lấp Vò,street
osm_street_way_145122144,32,,Cầu Bà Tơ,highway
osm_street_way_145122147,32,,Cầu Ấp An Lạc,street
osm_street_way_145122149,32,,Cầu Rạch Tre,highway
osm_street_way_145122150,32,,Cầu Nàng Hai,street
osm_street_way_145122151,32,,Cầu Bằng Lăng,highway
osm_street_way_145122161,32,,Nguyễn Cư Trinh,street
osm_street_way_145122165,32,,Huyền Trân Công Chúa,street
osm_street_way_145122171,32,,Ngọc Hân Công Chúa,street
osm_street_way_145122172,32,,Dương Vân Nga,street
osm_street_way_145122177,32,,Trương Hán Siêu,street
osm_street_way_145122189,32,,Nguyễn Văn Châu,street
osm_street_way_145122192,32,,Triệu Trinh Nương,street
osm_street_way_145122193,32,,Cái Súc Bà Hậu,alley
osm_street_way_145122201,32,,Đường tỉnh 848,highway
osm_street_way_145122202,32,,Cầu Tân Dương,highway
osm_street_way_1451315383,29,,Tân Lập 10,street
osm_street_way_1451542945,01,,Đường Hội Cựu Chiến Binh,street
osm_street_way_1451542947,01,,Đường Hội Nông Dân,street
osm_street_way_1451568855,20,,Ngõ 55 Nguyễn Văn Cừ,street
osm_street_way_1451570075,20,,Nguyễn Du,street
osm_street_way_1451577589,20,,Ngõ 64 Đào Sư Tích,street
osm_street_way_1451578262,21,,QL.21 > Trường Chinh,highway
osm_street_way_145158728,32,,Đường An Bình,street
osm_street_way_145158787,32,,Đường Ngã Bát,street
osm_street_way_145158799,32,,Xếp Bà Hậu,street
osm_street_way_145158832,32,,Cầu Thăng Long,street
osm_street_way_145158857,32,,Đường ĐH66,street
osm_street_way_145158907,32,,Cầu Hòa Lạc,highway
osm_street_way_145158948,32,,Lãnh Binh Thăng,street
osm_street_way_145158955,32,,Cao Thắng,street
osm_street_way_145159063,32,,Lê Anh Xuân,street
osm_street_way_145159106,32,,Duy Tân,street
osm_street_way_145159152,32,,Đường tỉnh 849,highway
osm_street_way_145169577,32,,Bến Đò Định An,street
osm_street_way_145169587,32,,Xẻo Lạng,street
osm_street_way_145169631,32,,Cầu Cái Dầu Bé,highway
osm_street_way_145169645,32,,Cầu Bà Đội,highway
osm_street_way_145169651,32,,Cầu Nhà Kho,highway
osm_street_way_145169662,32,,Cồn Thắm,street
osm_street_way_145169719,32,,Ven Rạch Cái Súc,street
osm_street_way_145169738,32,,Đường Xép Nò,street
osm_street_way_1451732133,01,,Nhật Nguyệt,street
osm_street_way_1451892600,14,,Hồ Sỹ Đồng,street
osm_street_way_1451902710,14,,Cầu Kênh Bắc,highway
osm_street_way_145221686,32,,Đường Kênh Bà Vại,street
osm_street_way_145221704,32,,QL. 80,highway
osm_street_way_145221708,32,,Cầu Cái Bường,highway
osm_street_way_145228859,32,,Đường Kênh 92,street
osm_street_way_1452299168,22,,Cầu Ngòi Ruột,street
osm_street_way_1452357999,01,,Ngõ 68 Đường Xuân Khôi,street
osm_street_way_1452358015,01,,Ngõ 22 Đường Ngô Gia Tự,street
osm_street_way_1452360869,01,,Ngõ 142 Đường Ngô Gia Tự,street
osm_street_way_1453031551,28,,Cầu Tổng,street
osm_street_way_1453098156,20,,Đường Yên Ninh,street
osm_street_way_1453098158,20,,Đường Ô Giang,street
osm_street_way_1453098161,01,,Đường Lê Thanh Nghị,highway
osm_street_way_1453098174,20,,Ngõ 45 Đường Nguyễn Văn Cừ,street
osm_street_way_1453131139,20,,Ngách 44/73 Phố Thụ Ninh,street
osm_street_way_1453131140,20,,Ngách 44/24 Phố Thụ Ninh,street
osm_street_way_1453168862,29,,Xuân Thiện,street
osm_street_way_1453259343,21,,Đường Phạm Bôi,street
osm_street_way_1453329206,01,,Cọ Xanh 12,street
osm_street_way_1453728963,01,,Ngôi Sao,street
osm_street_way_1453728965,01,,Đường Thiên Nga 9,street
osm_street_way_1453728967,01,,Đường Hoàng gia 7,street
osm_street_way_1453728968,01,,Đường Hoàng gia,street
osm_street_way_1453728969,01,,Đường Hoàng gia 8,street
osm_street_way_1453735880,01,,Đường Thành Phố 4,street
osm_street_way_1453735881,01,,Nhật Nguyệt 3,street
osm_street_way_1453735882,01,,Nhật Nguyệt 2,street
osm_street_way_1453735883,01,,Nhật Nguyệt 1,street
osm_street_way_1453735884,01,,Nhật Nguyệt 4,street
osm_street_way_1453735885,01,,Nhật Nguyệt 5,street
osm_street_way_1453735888,01,,Ánh Dương 3,street
osm_street_way_1453735890,01,,Ánh Dương 9,street
osm_street_way_1453810095,01,,Đường Tân Mỹ,highway
osm_street_way_145387120,32,,Đường Rạch Bà Đội,street
osm_street_way_145387131,32,,Đường Kênh 13,street
osm_street_way_145387132,32,,Đường Cả bàng,street
osm_street_way_145387136,32,,Đường Kênh 11,street
osm_street_way_145387224,32,,Đường Kênh số 9,street
osm_street_way_145387241,32,,Đường Thủ Sự,street
osm_street_way_1453949605,20,,Ngõ 64 Đường Sơn Nam,street
osm_street_way_1454057618,05,,Khu vực Thạnh Mỹ,street
osm_street_way_1454095684,27,,Hẻm 435 Thống Nhất,street
osm_street_way_1454098870,28,,Hẻm 7 Đường 10 Tháng 3,street
osm_street_way_1454132340,02,,Hẻm 137 D Ngô Chí Quốc,street
osm_street_way_1454173818,01,,Ngõ 218 Phố Tây Sơn,street
osm_street_way_1454176509,01,,Ngách 63/59 Đường Cổ Linh,street
osm_street_way_1454181178,02,,Hẻm 25/42 Thạnh Lộc 19,street
osm_street_way_1454609034,01,,Đường Thành Phố TP4,street
osm_street_way_1454677274,19,,Phố Minh Tân,street
osm_street_way_1454812053,29,,Hẻm 93 Nguyễn Tri Phương,street
osm_street_way_1454951592,01,,Ngõ 2 Phố Đồng Kỵ 2,street
osm_street_way_1454951601,01,,Ngõ 86 Phố Đồng Kỵ 3,street
osm_street_way_1454951608,01,,Ngách 62/6 Phố Đồng Kỵ 3,street
osm_street_way_1454954301,29,,Cầu vượt Bàu Cạn,street
osm_street_way_1455097173,32,,Cầu Xếp Cụt,highway
osm_street_way_1455103611,31,,Cầu Hiệp Phụng 2,street
osm_street_way_1455209063,01,,Ngõ 84 Đường Giáp Bát,street
osm_street_way_1455482590,17,,Quốc lộ 4D cũ,street
osm_street_way_1455482609,01,,Ngõ 109 Phố Tam Lư 1,street
osm_street_way_145604507,32,,Đường T9,street
osm_street_way_145610573,32,,Đường tỉnh 833B,highway
osm_street_way_145610589,32,,Đường T3,street
osm_street_way_145613434,32,,Trần Thế Sinh,street
osm_street_way_145614319,32,,Đường tỉnh 816,highway
osm_street_way_1456173867,01,,Phố Hàng Lậu,street
osm_street_way_1456173868,01,,Phố Hàng Bia,street
osm_street_way_145618448,29,,Đường Nguyễn Khuyến,street
osm_street_way_145618451,29,,Đường Lê Quang Định,street
osm_street_way_145620893,29,,Trịnh Hoài Đức,street
osm_street_way_145620900,29,,Đường Phan Đình Giót,street
osm_street_way_145620901,29,,Lê Thị Trung,street
osm_street_way_145620905,29,,Đoàn Thị Liên,street
osm_street_way_145620906,29,,Huỳnh Văn Nghệ,street
osm_street_way_145623485,30,,Lò Chén,street
osm_street_way_145623491,30,,Lý Tự Trọng,street
osm_street_way_145623494,30,,Ba Mươi Tháng Tư,street
osm_street_way_145623496,30,,Đường Võ Minh Đức,street
osm_street_way_145623498,29,,Bùi Thị Xuân,highway
osm_street_way_145623500,30,,Lê Hồng Phong,street
osm_street_way_145623503,30,,Phan Bội Châu,street
osm_street_way_145623505,29,,Đường Thủ Khoa Huân,highway
osm_street_way_145623506,30,,Bùi Quốc Khánh,street
osm_street_way_145623508,30,,Hồ Văn Mên,street
osm_street_way_145623852,30,,Cầu Đúc,street
osm_street_way_145626888,29,,Cô Bắc,street
osm_street_way_145626889,29,,Cây Da,street
osm_street_way_145626890,29,,Trần Quang Diệu,street
osm_street_way_145626895,29,,Lê Văn Mầm,street
osm_street_way_1456276625,21,,Đường vành đai 4,highway
osm_street_way_1456305337,32,,Cầu Ông Hành,highway
osm_street_way_1456305343,32,,Cầu Rạch Lấp Vò,highway
osm_street_way_1456305345,32,,Cầu Kênh 91,highway
osm_street_way_145631130,29,,Đường Số 10 VSIP,street
osm_street_way_145631141,02,,Đường Bình Hòa 24,street
osm_street_way_145631270,29,,Trần Quang Khải,street
osm_street_way_145631271,29,,Nguyễn Thị Minh Khai,highway
osm_street_way_1456457464,05,,Cầu Long Mỹ 1,highway
osm_street_way_1456469964,30,,Đường Nguyễn Công Trứ,street
osm_street_way_1456502324,19,,Phố Nguyễn Đình Thi,street
osm_street_way_1456520287,05,,Cầu vượt ĐT.979B,highway
osm_street_way_1456600802,05,,Cầu Nông Nghiệp,highway
osm_street_way_1456600804,05,,Cầu Trà Hưng,highway
osm_street_way_1456600808,05,,Cầu Xẻo Giá,highway
osm_street_way_1456609652,01,,Ngõ 94 Phố Bính Hạ,street
osm_street_way_1456611527,01,,Đường 3.8/1 Gamuda Garden,street
osm_street_way_145669299,29,,Phan Văn Đáng,street
osm_street_way_1456788005,31,,Cầu Kênh Lá,highway
osm_street_way_1456818524,01,,Cọ Xanh 1,street
osm_street_way_1456818527,01,,Cọ Xanh 2,street
osm_street_way_1456818528,01,,Cọ Xanh 3,street
osm_street_way_145682878,27,,Hương lộ 8,street
osm_street_way_145684638,27,,Đường số 12,street
osm_street_way_145684639,27,,Đường số 1,street
osm_street_way_145684640,27,,Đường số 14,street
osm_street_way_145685944,27,,Đường số 9,street
osm_street_way_145689571,27,,Đường số 20,street
osm_street_way_145689572,27,,Đường 9M,street
osm_street_way_145689573,27,,Hương lộ 3,street
osm_street_way_145689582,27,,Cầu Bà Đáp,highway
osm_street_way_145689589,27,,Đường số 18,street
osm_street_way_1456909459,05,,Cầu Kênh Đê Cũ,highway
osm_street_way_1456909463,05,,Cầu Nước Trong,highway
